sentence,binary_label,tags
but it doesnt take much to get burned,0,O O O O O O O O
political and currency gyrations can whipsaw the funds,0,O O O O O O O O
another concern the funds share prices tend to swing more than the broader market,0,O O O O O O O O O O O O O O
and most country funds were clobbered more than most stocks after the crash,0,O O O O O O O O O O O O O
whats so wild about the funds frenzy right now is that many are trading at historically fat premiums to the value of their underlying portfolios,0,O O O O O O O O O O O O O O O O O O O O O O O O O
the reason share prices of many of these funds this year have climbed much more sharply than the foreign stocks they hold,0,O O O O O O O O O O O O O O O O O O O O O O
its probably worth paying a premium for funds that invest in markets that are partially closed to foreign investors such as south korea some specialists say,0,O O O O O O O O O O O O O O O O O O O O O O O O O O
it has been targeted by japanese investors as a good longterm play tied to s european economic integration,0,O O O O O O O O O O O O O O O O O O
and several new funds that arent even fully invested yet have jumped to trade at big premiums,0,O O O O O O O O O O O O O O O O O
the newly fattened premiums reflect the increasingly global marketing of some country funds mr porter suggests,0,O O O O O O O O O O O O O O O O
unlike many us investors those in asia or europe seeking foreignstock exposure may be less resistant to paying higher prices for country funds,0,O O O O O O O O O O O O O O O O O O O O O O O
nonetheless plenty of us analysts and money managers are aghast at the lofty trading levels of some country funds,0,O O O O O O O O O O O O O O O O O O O
they argue that us investors often can buy american depositary receipts on the big stocks in many funds these socalled adrs represent shares of foreign companies traded in the us,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
that way investors can essentially buy the funds without paying the premium,0,O O O O O O O O O O O O
if the debts are repaid it could clear the way for soviet bonds to be sold in the us however after two meetings with the soviets a state department spokesman said that its too early to say whether that will happen,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
coincident with the talks the state department said it has permitted a soviet bank to open a new york branch,0,O O O O O O O O O O O O O O O O O O O O
the branch of the bank for foreign economic affairs was approved last spring and opened in july,0,O O O O O O O O O O O O O O O O O
under a law the johnson debt default act as amended its illegal for americans to extend credit to countries in default to the us government unless they are members of the world bank and international monetary fund,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
the ussr belongs to neither organization,0,O O O O O O
moscow has settled pre debts with other countries in recent years at less than face value,0,O O O O O O O O O O O O O O O O
the state department stressed the pre debts as the key to satisfying the johnson act,0,O O O O O O O O O O O O O O O
but the soviets might still face legal obstacles to raising money in the us until they settle hundreds of millions of dollars in additional debt still outstanding from the world war ii lendlease program,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
in another reflection that the growth of the economy is leveling off the government said that orders for manufactured goods and spending on construction failed to rise in september,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
meanwhile the national association of purchasing management said its latest survey indicated that the manufacturing economy contracted in october for the sixth consecutive month,0,O O O O O O O O O O O O O O O O O O O O O O O O
the purchasing managers however also said that orders turned up in october after four months of decline,0,O O O O O O O O O O O O O O O O O
private construction spending was down but government building activity was up,0,O O O O O O O O O O O
the figures in both reports were adjusted to remove the effects of usual seasonal patterns but werent adjusted for inflation,0,O O O O O O O O O O O O O O O O O O O O
kenneth mayland economist for society corp a cleveland bank said demand for exports of factory goods is beginning to taper off,0,O O O O O O O O O O O O O O O O O O O O O
at the same time the drop in interest rates since the spring has failed to revive the residential construction industry,0,O O O O O O O O O O O O O O O O O O O O
by most measures the nations industrial sector is now growing very slowly if at all,0,O O O O O O O O O O O O O O O
factory payrolls fell in september,0,O O O O O
so did the federal reserve boards industrialproduction index,0,O O O O O O O O
yet many economists arent predicting that the economy is about to slip into recession,0,O O O O O O O O O O O O O O
they cite a lack of imbalances that provide early warning signals of a downturn,0,O O O O O O O O O O O O O O
inventories are closely watched for such clues for instance,0,O O O O O O O O O
economists say a buildup in inventories can provoke cutbacks in production that can lead to a recession,0,O O O O O O O O O O O O O O O O O
shipments have been relatively level since january the commerce department noted,0,O O O O O O O O O O O
david berson economist for the mortgage bankers association predicted the drop in interest rates eventually will boost spending on singlefamily homes but probably not until early next year,0,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
